Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Attn: Grace,https://www.crunchbase.com/funding_round/attn-grace-seed--14bfbe63,Seed,2000000,USD,2000000,2023-07-12,6,6,"Attn: Grace is a female-founded incontinence care startup designing skin-safe, more sustainable solutions for women with bladder leaks.",Consumer Goods,"Cambridge, Massachusetts, United States, North America",,https://attngrace.com/,Attn: Grace,https://www.crunchbase.com/organization/attn-grace,"Commonwealth Asset Management, Flybridge, For Later, Ingeborg Investments, Kapor Capital, Portfolia"
Pre Seed Round - alfii,https://www.crunchbase.com/funding_round/alfii-pre-seed--9bd045cd,Pre-Seed,2500000,USD,2500000,2023-07-06,4,1,"B2B SaaS, HR software","B2B, Human Resources, SaaS, Software","Dubai, Dubai, United Arab Emirates, Asia",,https://www.alfii.co/,alfii,https://www.crunchbase.com/organization/alfii,"Aditum Ventures, Kayan Ventures, Preface Ventures, Wayfinders"
Pre Seed Round - Delta g,https://www.crunchbase.com/funding_round/delta-g-pre-seed--3e3c53bb,Pre-Seed,1500000,GBP,1905666,2023-07-05,5,1,Delta g is a gravity sensing development company that develops a cutting-edge underground imaging system that uses quantum technology.,"Hardware, Quantum Computing, Sensor","Birmingham, Birmingham, United Kingdom, Europe",,https://www.delta-g.co.uk/,Delta g,https://www.crunchbase.com/organization/delta-g,"Bristol Private Equity Club, Howard Covington, Newable Private Investing, Quantum Exponential, Science Creates Ventures"
Seed Round - Hectar Global,https://www.crunchbase.com/funding_round/hectar-global-seed--b3055d42,Seed,2100000,USD,2100000,2023-07-12,6,1,Hectar Global operates as a B2B cross-border agri commodity procurement.,"Agriculture, B2B","Chennai, Tamil Nadu, India, Asia",,https://www.hectar.in/,Hectar Global,https://www.crunchbase.com/organization/hectar-global,"Adhish Ladha, All In Capital, Anant Sarda, Indian Silicon Valley, Powerhouse Ventures, WEH Ventures"
Seed Round - Gamercraft,https://www.crunchbase.com/funding_round/gamercraft-seed--8ff81932,Seed,5000000,USD,5000000,2023-07-10,6,1,We turn gaming talent into economic value,"eSports, Online Games, Video Games","Miami, Florida, United States, North America",$1M to $10M,https://gamercraft.com,Gamercraft,https://www.crunchbase.com/organization/gamercraft,"Alienware, FrenchFounders, LeFonds by FrenchFounders, Mistral Venture Partners, Quantic Fund, Stellaria Capital"
Seed Round - Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/funding_round/weiyuan-synthetic-biotechnology-seed--29dd576d,Seed,100000000,CNY,13792722,2023-07-06,3,2,"Weiyuan Synthetic Biotechnology specializes in the manufacturing of food, feed and materials based on synthetic biology technology.","Biotechnology, Food and Beverage, Manufacturing","Beijing, Beijing, China, Asia",,,Weiyuan Synthetic Biotechnology,https://www.crunchbase.com/organization/weiyuan-synthetic-biotechnology,"Beidaihe New District High-tech Industry Fund, Henan CICC Huirong Fund Management, Shunxi Fund"
Seed Round - numarics,https://www.crunchbase.com/funding_round/numarics-seed--97d1fbdf,Seed,10200000,EUR,11107481,2023-07-06,4,6,"FinTech, Business Process Solution, SaaS, Accounting, Web App, Mobile App","Accounting, Finance, Financial Services, FinTech, SaaS","Schlieren, Zurich, Switzerland, Europe",,https://numarics.com/,numarics,https://www.crunchbase.com/organization/numarics,"FiveT Fintech (formerly Avaloq Ventures), Seed X Liechtenstein, UBS, Wingman Ventures"
Pre Seed Round - Giza,https://www.crunchbase.com/funding_round/giza-pre-seed--dd037566,Pre-Seed,3000000,USD,3000000,2023-07-11,6,1,Giza can also transform the paradigm in web3 gaming.,"Cryptocurrency, Web Design",,,https://www.gizatech.xyz,Giza,https://www.crunchbase.com/organization/giza,"Arrington Capital, CoinFund, Julien Bouteloup, Rand Hindi, StarkWare Industries, TA Ventures"
Pre Seed Round - Statement,https://www.crunchbase.com/funding_round/statement-93ff-pre-seed--c045664a,Pre-Seed,1500000,GBP,1902042,2023-06-30,9,1,Statement works with small company payment providers to connect merchants with the best option for users.,"Finance, Financial Services, Mobile Payments","London, England, United Kingdom, Europe",,https://www.statementpayments.com,Statement,https://www.crunchbase.com/organization/statement-93ff,"Charlie Songhurst, Chris Adelsbach, Chris Mairs, Entrepreneur First, Freddy Kelly, Northzone, Notion Capital, Tiny VC, Triple Point Ventures"
Seed Round - Bitewell,https://www.crunchbase.com/funding_round/bitewell-seed--dcd2c289,Seed,4000000,USD,4000000,2023-06-22,6,4,"Bitewell develops a shoppable, personalized meal-planning tool.","Food and Beverage, Health Care, Mobile Apps","Chicago, Illinois, United States, North America",,https://bitewell.com/,Bitewell,https://www.crunchbase.com/organization/bitewell,"BDMI, Harvest Ridge Capital, Lake Nona Fund, Mudita Venture Partners, Refinery Ventures, Trybe Ventures"
Seed Round - Bluedot,https://www.crunchbase.com/funding_round/bluedot-technologies-seed--12286fba,Seed,5000000,USD,5000000,2023-06-29,17,5,Bluedot is a payment platform for EV charging stations.,"Automotive, Energy Management, Sharing Economy, Software, Transportation","San Francisco, California, United States, North America",$1M to $10M,https://thebluedot.co,Bluedot,https://www.crunchbase.com/organization/bluedot-technologies,"Axel Springer, Caffeinated Capital, Climate Capital, Driventure, Eksim Ventures, Goodwater Capital, Leap Forward Ventures, Leonis Capital, Lobster Capital, Los Angeles Cleantech Incubator, Operator Stack, Overview, Porsche, Samsara Ventures, ScaleX Ventures, TechNexus Venture Collaborative, Y Combinator"
Seed Round - Vok Bikes,https://www.crunchbase.com/funding_round/vok-bikes-seed--2932e0e7,Seed,3800000,EUR,4129761,2023-06-29,4,6,Heavy duty cargo bikes provides on demand delivery companies.,"Last Mile Transportation, Rental","Tallinn, Harjumaa, Estonia, Europe",,http://vokbikes.com,Vok Bikes,https://www.crunchbase.com/organization/vok-bikes,"Metaplanet Holdings, SmartCap, Specialist VC, Sunly"
Seed Round - Outdid,https://www.crunchbase.com/funding_round/outdid-seed--60b0a8ac,Seed,2500000,USD,2500000,2023-06-29,18,3,Outdid provides a fully private identity verification tool.,"B2B, Identity Management, Software","London, England, United Kingdom, Europe",,https://www.outdid.io/,Outdid,https://www.crunchbase.com/organization/outdid,"Alexi Ned, Bogdan Stanciu, Can Kisagun, Emanuele Francioni, EO, Gaston Frydlewski, Harsh Rajat, Jump Crypto, Luis Cuende, Martin Varsavsky, Matias Woloski, Pia Mancini, Pressian Karakostov, Questbook, Santiago Siri, Simeon Simeonov, Stefan George, Superscrypt"
Seed Round - Scapia,https://www.crunchbase.com/funding_round/scapia-seed--5d9978de,Seed,740000000,INR,9021447,2023-06-28,4,1,The card that takes you places,,"Bangalore, Karnataka, India, Asia",,https://www.scapia.cards,Scapia,https://www.crunchbase.com/organization/scapia,"3STATE Ventures, Keki M Mistry, Matrix Partners India, Tanglin Venture Partners"
Seed Round - Crib,https://www.crunchbase.com/funding_round/crib-3aae-seed--c508e870,Seed,150000000,INR,1830568,2023-06-21,16,2,"Crib is a digital ecosystem that connects landlords, tenants, and entrepreneurs.",,"Bangalore, Karnataka, India, Asia",,https://crib.in/,Crib,https://www.crunchbase.com/organization/crib-3aae,"Ankur Aggarwal, Beej Network, Dream Green Capital, Faad Network, Ghazal Alagh, Imperial Holdings, Kunal Shah, Ramakant Sharma, Ravi Bhushan, Rebright Partners, Rogue Opportunities, Sandeep Aggarwal, Sigurd Venture, Supermorpheus, Vijay Shekhar Sharma, We Founder Circle"
Seed Round - Zenith Learning Group,https://www.crunchbase.com/funding_round/zenith-learning-group-seed--a81b87a8,Seed,1400000,USD,1400000,2023-07-07,5,1,Zenith Learning Group mission is to make a world-class education affordable and accessible to all Southeast Asian students.,"EdTech, Education, Tutoring","Singapore, Central Region, Singapore, Asia",,https://www.zenithlearninggroup.com,Zenith Learning Group,https://www.crunchbase.com/organization/zenith-learning-group,"Ascend Angels, East Ventures, One Leaf Capital, Orvel Ventures, Trihill Capital"
Pre Seed Round - Speedy Brand,https://www.crunchbase.com/funding_round/speedy-brand-pre-seed--edd6942f,Pre-Seed,2500000,USD,2500000,2023-07-07,2,1,Speedy Brand provides generative AI-powered marketing content for SMBs.,"Artificial Intelligence, Content, SEO","San Francisco, California, United States, North America",,https://speedybrand.io,Speedy Brand,https://www.crunchbase.com/organization/speedy-brand,"Google Ventures, Y Combinator"
Seed Round - Recruitroo,https://www.crunchbase.com/funding_round/recruitroo-seed--13695057,Seed,1000000,EUR,1088249,2023-07-04,2,1,Recruitroo is a prominent international recruitment firm.,"Human Resources, Professional Services","Dublin, Dublin, Ireland, Europe",,https://www.recruitroo.com,Recruitroo,https://www.crunchbase.com/organization/recruitroo,"Delta Partners, Enterprise Ireland"
Seed Round - Immersive Fox,https://www.crunchbase.com/funding_round/immersive-fox-seed--143a45cb,Seed,2800000,GBP,3561040,2023-07-04,3,2,Immersive Fox creates AI-generated microlearning videos from any text for learning management systems and corporate communication.,"Artificial Intelligence, Consulting, Software","London, England, United Kingdom, Europe",$1M to $10M,https://www.immersive-fox.com/,Immersive Fox,https://www.crunchbase.com/organization/immersive-fox,"Altair, Monte Carlo Capital, Redseed"
Seed Round - Outbound AI,https://www.crunchbase.com/funding_round/conversationdriver-seed--185ea246,Seed,16000000,USD,16000000,2023-06-21,7,2,Outbound AI is Conversation AI built for healthcare.,"Artificial Intelligence, Health Care, Information Technology, Medical, Software","Seattle, Washington, United States, North America",$10M to $50M,https://outbound.ai,Outbound AI,https://www.crunchbase.com/organization/conversationdriver,"Ascend, EPIC Ventures, KCRise Fund, Madrona, Pack Ventures, SpringRock Ventures, Tacoma Venture Fund"
Pre Seed Round - Invary,https://www.crunchbase.com/funding_round/invary-pre-seed--37b4b191,Pre-Seed,1850000,USD,1850000,2023-06-28,3,1,Invary is an Enterprise-grade cybersecurity platform focused on operating system runtime validation and security.,"Cyber Security, Network Security, Security","Lawrence, Kansas, United States, North America",,https://www.invary.com/,Invary,https://www.crunchbase.com/organization/invary,"Flyover Capital, GROWKS, KU Innovation Park"
Seed Round - Bingjing Smart,https://www.crunchbase.com/funding_round/bingjing-smart-seed--0cb0a305,Seed,,,,2023-07-04,3,4,Bingjing Smart is a cardiovascular interventional imaging company.,"Health Care, Medical Device","Suzhou, Jiangsu, China, Asia",,,Bingjing Smart,https://www.crunchbase.com/organization/bingjing-smart,"Dalton Venture, Marathon Venture Partners, SND Ventures Group"
Seed Round - HeiQ AeoniQ,https://www.crunchbase.com/funding_round/heiq-aeoniq-seed--b9b96343,Seed,,,,2023-07-06,1,1,"HeiQ AeoniQ is a cellulosic endless filament yarn, innovatively manufactured with a very low environmental footprint.","Manufacturing, Sustainability, Textiles","Herzogenburg, Niederosterreich, Austria, Europe",,https://www.heiq-aeoniq.com/,HeiQ AeoniQ,https://www.crunchbase.com/organization/heiq-aeoniq,MAS Holdings
Seed Round - Koop Technologies,https://www.crunchbase.com/funding_round/koop-technologies-seed--02afed30,Seed,4000000,USD,4000000,2023-07-11,6,2,"Koop is an insurance technology company specializing in autonomous vehicles, robotics, and machine-centric risks.","Autonomous Vehicles, Big Data, Information Technology, Insurance, Software","Pittsburgh, Pennsylvania, United States, North America",Less than $1M,https://www.koop.ai/,Koop Technologies,https://www.crunchbase.com/organization/koop-technologies,"Alley Robotics Ventures, Bee Partners, Fusion Fund, Sure Ventures, Ubiquity Ventures, WestWave Capital"
Seed Round - Hyfé,https://www.crunchbase.com/funding_round/hyfé-foods-seed--e14a436e,Seed,9000000,USD,9000000,2023-06-22,7,2,Hyfé produces low-cost feedstocks for biomanufacturing by valorizing waste carbons from food processing wastewater.,"Biotechnology, Chemical Engineering, Food and Beverage, Manufacturing","Chicago, Illinois, United States, North America",,https://www.hyfefoods.com/,Hyfé,https://www.crunchbase.com/organization/hyfé-foods,"Alumni Ventures, Overwater Ventures, Refactor Capital, Supply Change Capital, Synthesis Capital, The Engine, XFactor Ventures"
Seed Round - WindBorne Systems,https://www.crunchbase.com/funding_round/windborne-seed--c842f8fa,Seed,6000000,USD,6000000,2023-06-22,6,4,"WindBorne develops, manufactures, and operates a network of long-duration smart weather balloons.","Agriculture, Events, Transportation","Stanford, California, United States, North America",,https://windbornesystems.com,WindBorne Systems,https://www.crunchbase.com/organization/windborne,"Footwork, Harvest Ventures, Humba Ventures, Khosla Ventures, Pear VC, Ubiquity Ventures"
Seed Round - Re-Fresh Global,https://www.crunchbase.com/funding_round/re-fresh-global-seed--23fd4ed4,Seed,1100000,EUR,1225461,2023-07-12,7,4,Re-Fresh Global is a platform that provides an array of conceptual and technological solutions to the fashion and textile sectors.,"Advanced Materials, Manufacturing, Nanotechnology, Recycling, Service Industry, Textiles, Waste Management","Tel Aviv, Tel Aviv, Israel, Asia",,http://re-fresh.global/,Re-Fresh Global,https://www.crunchbase.com/organization/re-fresh-global,"Earlybird Venture Capital, Frank Dupuis, Ina Schlie, IndieBio, Michael Ulbrich, Serpentine Ventures, Ute Zahn"
Seed Round - KTX Finance,https://www.crunchbase.com/funding_round/ktx-finance-seed--11255e9f,Seed,4000000,USD,4000000,2023-07-12,8,1,"KTX Finance is an online trading platform. It provides permissionless, decentralized on-chain trade of perpetuals.","FinTech, Trading Platform",,,https://ktx.finance,KTX Finance,https://www.crunchbase.com/organization/ktx-finance,"100&100 Ventures, AlphaLab Capital, CRIT Ventures, Great South Gate, Hashed, KuCoin Ventures, Sky9 Capital, Trinito"
Seed Round - Allye,https://www.crunchbase.com/funding_round/allye-seed--a601fd5a,Seed,900000,GBP,1157763,2023-07-10,2,1,Allye is a software-enabled energy storage company that promotes local grid resiliency while helping society access green energy.,"Energy Storage, Renewable Energy, Software","London, England, United Kingdom, Europe",,https://www.allye.com,Allye,https://www.crunchbase.com/organization/allye,"Alpha Future Funds, Elbow Beach Capital"
Seed Round - Sigo Seguros,https://www.crunchbase.com/funding_round/sigo-seguros-seed--f4383c76,Seed,5100000,USD,5100000,2023-07-11,6,6,Sigo Seguros is an insurance company that offers auto insurance services.,"Auto Insurance, Financial Services, Insurance, InsurTech","Austin, Texas, United States, North America",Less than $1M,https://sigoseguros.com,Sigo Seguros,https://www.crunchbase.com/organization/sigo-seguros,"Chingona Ventures, Fiat Ventures, Listen, Remarkable Ventures, Revolution’s Rise of the Rest Seed Fund, Zeal Capital Partners"
Seed Round - AvoMD,https://www.crunchbase.com/funding_round/avomd-seed--63852b0c,Seed,5000000,USD,5000000,2023-06-23,11,2,AvoMD is reimagining decision support with no code software and point-of-care innovation.,"Health Care, Medical Device, Software","New York, New York, United States, North America",,https://www.avomd.io/,AvoMD,https://www.crunchbase.com/organization/avomd,"500 Startups Canada, AlleyCorp, Columbia University, Dunamu & Partners, Epsilon Health Investors, Kavita Patel, Las Olas Venture Capital, MedMountain Ventures, Mirae Asset, Mount Sinai Innovation Partners, StartUp Health"
